Store,Date,Weekly_Sales
21,9/7/2010,714677.47
21,16-07-2010,755098.41
21,23-07-2010,765823.48
21,30-07-2010,715876.27
21,6/8/2010,739279.19
21,13-08-2010,793589.18
21,20-08-2010,848873.28
21,27-08-2010,855882.57
21,3/9/2010,727772.8
21,10/9/2010,674055.81
21,17-09-2010,684340.86
21,24-09-2010,671688.06
21,1/10/2010,677158.39
21,8/10/2010,680579.49
21,15-10-2010,693412.05
21,22-10-2010,710668.45
21,29-10-2010,731756.65
21,5/11/2010,719888.76
21,12/11/2010,735796.38
21,19-11-2010,756288.89
21,26-11-2010,1245628.61
21,3/12/2010,829210.73
21,10/12/2010,943891.64
21,17-12-2010,1147556.83
21,24-12-2010,1587257.78
21,31-12-2010,672903.23
21,7/1/2011,629152.06
21,14-01-2011,650789.13
21,21-01-2011,663941.73
21,28-01-2011,649878.29
21,4/2/2011,596218.24
21,11/2/2011,771908.51
21,18-02-2011,884701.92
21,25-02-2011,768313.85
21,4/3/2011,796277.72
21,11/3/2011,763479.9
21,18-03-2011,793569
21,25-03-2011,753711.32
21,1/4/2011,732056.37
21,8/4/2011,744782.89
21,15-04-2011,768390.05
21,22-04-2011,801302.01
21,29-04-2011,783250.75
21,6/5/2011,718898.33
21,13-05-2011,754236.7
21,20-05-2011,744836.56
21,27-05-2011,744389.81
21,3/6/2011,773878.58
21,10/6/2011,794397.89
21,17-06-2011,823220.43
21,24-06-2011,771298.98
21,1/7/2011,784639.12
21,8/7/2011,734099.4
21,15-07-2011,728311.15
21,22-07-2011,784490.67
21,29-07-2011,751167.12
21,5/8/2011,783614.89
21,12/8/2011,776933.37
21,19-08-2011,855546.5
21,26-08-2011,821127.53
21,2/9/2011,705557.8
21,9/9/2011,653989.65
21,16-09-2011,653525.84
21,23-09-2011,681913.29
21,30-09-2011,651970.48
21,7/10/2011,663452.46
21,14-10-2011,671379.44
21,21-10-2011,729036.06
21,28-10-2011,738812
21,4/11/2011,767358.37
21,11/11/2011,757369.87
21,18-11-2011,737014.09
21,25-11-2011,1219263.4
21,2/12/2011,793184.25
21,9/12/2011,897747.13
21,16-12-2011,1027584.51
21,23-12-2011,1384552.17
21,30-12-2011,804362.36
21,6/1/2012,640181.86
21,13-01-2012,631181.25
21,20-01-2012,651178.2
21,27-01-2012,611258.71
21,3/2/2012,680725.43
21,10/2/2012,770652.79
21,17-02-2012,834663.52
21,24-02-2012,747099.07
21,2/3/2012,764385.4
21,9/3/2012,755084.4
21,16-03-2012,767338.32
21,23-03-2012,729759.97
21,30-03-2012,724798.76
21,6/4/2012,761956.58
21,13-04-2012,769319.04
21,20-04-2012,734858.91
21,27-04-2012,674829.58
21,4/5/2012,697645.32
21,11/5/2012,649945.54
21,18-05-2012,700554.16
21,25-05-2012,722891.24
21,1/6/2012,695439.83
21,8/6/2012,707895.72
21,15-06-2012,727049.04
21,22-06-2012,735870
21,29-06-2012,716341.39
21,6/7/2012,693013.59
21,13-07-2012,668132.36
21,20-07-2012,691200.33
21,27-07-2012,677789.14
21,3/8/2012,693785.85
21,10/8/2012,700272.01
21,17-08-2012,751963.81
21,24-08-2012,802003.61
21,31-08-2012,763867.59
21,7/9/2012,642827.29
21,14-09-2012,628494.63
21,21-09-2012,667151.46
21,28-09-2012,647097.65
21,5/10/2012,651768.91
21,12/10/2012,653043.44
21,19-10-2012,641368.14
21,26-10-2012,675202.87
22,5/2/2010,1033017.37
22,12/2/2010,1022571.25
22,19-02-2010,988467.61
22,26-02-2010,899761.48
22,5/3/2010,1009201.24
22,12/3/2010,967187.37
22,19-03-2010,966145.09
22,26-03-2010,1012075.12
22,2/4/2010,1177340.99
22,9/4/2010,1033171.07
22,16-04-2010,1000968.67
22,23-04-2010,969594.47
22,30-04-2010,977683.06
22,7/5/2010,1052973.28
22,14-05-2010,973585.33
22,21-05-2010,979977.89
22,28-05-2010,1103740.4
22,4/6/2010,1095539.13
22,11/6/2010,1061196.47
22,18-06-2010,1052895.25
22,25-06-2010,1095020.33
22,2/7/2010,1120259.71
22,9/7/2010,1092654.26
22,16-07-2010,988392.99
22,23-07-2010,974123.2
22,30-07-2010,970773.64
22,6/8/2010,1010326.14
22,13-08-2010,993097.43
22,20-08-2010,1017045.44
22,27-08-2010,1081420.96
22,3/9/2010,1074535.88
22,10/9/2010,924174.4
22,17-09-2010,918285.97
22,24-09-2010,902779.25
22,1/10/2010,905987.17
22,8/10/2010,1015051.62
22,15-10-2010,954401.46
22,22-10-2010,960998.52
22,29-10-2010,1025766.27
22,5/11/2010,1006888.16
22,12/11/2010,1043698.64
22,19-11-2010,985896.44
22,26-11-2010,1564502.26
22,3/12/2010,1230514.58
22,10/12/2010,1367202.84
22,17-12-2010,1527682.99
22,24-12-2010,1962445.04
22,31-12-2010,774262.28
22,7/1/2011,873954.7
22,14-01-2011,807535.52
22,21-01-2011,855001.02
22,28-01-2011,799369.15
22,4/2/2011,946060.98
22,11/2/2011,1009206.33
22,18-02-2011,975964.86
22,25-02-2011,911245.43
22,4/3/2011,997353.15
22,11/3/2011,944587.23
22,18-03-2011,926427.12
22,25-03-2011,933528.39
22,1/4/2011,951588.37
22,8/4/2011,969046.69
22,15-04-2011,1008557.04
22,22-04-2011,1152781.9
22,29-04-2011,926133.8
22,6/5/2011,1032076.06
22,13-05-2011,1001558.74
22,20-05-2011,970307.83
22,27-05-2011,1021568.34
22,3/6/2011,1125169.92
22,10/6/2011,1060868.49
22,17-06-2011,1042454.61
22,24-06-2011,1012584.2
22,1/7/2011,1077491.68
22,8/7/2011,1017050.65
22,15-07-2011,961953.57
22,22-07-2011,964683.8
22,29-07-2011,944958.69
22,5/8/2011,983232.96
22,12/8/2011,991779.2
22,19-08-2011,973004.91
22,26-08-2011,1181815.31
22,2/9/2011,912762.76
22,9/9/2011,1004434.54
22,16-09-2011,937420.65
22,23-09-2011,899834.75
22,30-09-2011,953314.16
22,7/10/2011,993436.67
22,14-10-2011,944337.32
22,21-10-2011,981567.22
22,28-10-2011,1099351.68
22,4/11/2011,1106575.59
22,11/11/2011,1051740.29
22,18-11-2011,1007579.44
22,25-11-2011,1535857.49
22,2/12/2011,1167621.14
22,9/12/2011,1308967.44
22,16-12-2011,1453153.33
22,23-12-2011,1863195.68
22,30-12-2011,982661.14
22,6/1/2012,895358.2
22,13-01-2012,855437.57
22,20-01-2012,897027.44
22,27-01-2012,786459.23
22,3/2/2012,958487.75
22,10/2/2012,1034448.07
22,17-02-2012,1004749.41
22,24-02-2012,912958.95
22,2/3/2012,974866.65
22,9/3/2012,991127.01
22,16-03-2012,966780.01
22,23-03-2012,992774.4
22,30-03-2012,965769.93
22,6/4/2012,1197489.66
22,13-04-2012,939118.24
22,20-04-2012,1000342.87
22,27-04-2012,922539.94
22,4/5/2012,1005083.31
22,11/5/2012,997868.63
22,18-05-2012,986612.02
22,25-05-2012,1047297.38
22,1/6/2012,1102857.37
22,8/6/2012,1061134.37
22,15-06-2012,1061219.19
22,22-06-2012,1112449.3
22,29-06-2012,1053881.78
22,6/7/2012,1097786.14
22,13-07-2012,971361.38
22,20-07-2012,991969.37
22,27-07-2012,925731.21
22,3/8/2012,1007257.83
22,10/8/2012,973812.79
22,17-08-2012,981273.26
22,24-08-2012,1060906.75
22,31-08-2012,1022270.86
22,7/9/2012,996628.8
22,14-09-2012,918049.28
22,21-09-2012,921612.53
22,28-09-2012,976479.51
22,5/10/2012,1009887.36
22,12/10/2012,1004039.84
22,19-10-2012,978027.95
22,26-10-2012,1094422.69
23,5/2/2010,1364721.58
23,12/2/2010,1380892.08
23,19-02-2010,1319588.04
23,26-02-2010,1198709.65
23,5/3/2010,1311175.93
23,12/3/2010,1408082.96
23,19-03-2010,1229008.32
23,26-03-2010,1310701.8
23,2/4/2010,1556627.62
23,9/4/2010,1264434.7
23,16-04-2010,1288823.72
23,23-04-2010,1315023.08
23,30-04-2010,1259414.52
23,7/5/2010,1365552.28
23,14-05-2010,1303055.09
23,21-05-2010,1327424.28
23,28-05-2010,1571158.56
23,4/6/2010,1514435.51
23,11/6/2010,1439432.06
23,18-06-2010,1507708.93
23,25-06-2010,1415204.88
23,2/7/2010,1549113.18
23,9/7/2010,1417535.78
23,16-07-2010,1413124.11
23,23-07-2010,1333634.45
23,30-07-2010,1319773.55
23,6/8/2010,1417013.07
23,13-08-2010,1346345.97
23,20-08-2010,1439901.05
23,27-08-2010,1584623.36
23,3/9/2010,1405119.23
23,10/9/2010,1272842.85
23,17-09-2010,1159132.58
23,24-09-2010,1099055.65
23,1/10/2010,1129909.44
23,8/10/2010,1179851.68
23,15-10-2010,1119809.71
23,22-10-2010,1147503.92
23,29-10-2010,1112871.23
23,5/11/2010,1203119.96
23,12/11/2010,1387953.75
23,19-11-2010,1314994.32
23,26-11-2010,2072685.05
23,3/12/2010,1617025.41
23,10/12/2010,1872365.99
23,17-12-2010,2238573.48
23,24-12-2010,2734277.1
23,31-12-2010,1169773.85
23,7/1/2011,1122034.48
23,14-01-2011,1016756.1
23,21-01-2011,1110706.06
23,28-01-2011,1083657.61
23,4/2/2011,1159438.53
23,11/2/2011,1249786.4
23,18-02-2011,1369971.57
23,25-02-2011,1206917.2
23,4/3/2011,1301185.28
23,11/3/2011,1042043.55
23,18-03-2011,1203682.62
23,25-03-2011,1148624.83
23,1/4/2011,1182694.95
23,8/4/2011,1248901.98
23,15-04-2011,1263680.51
23,22-04-2011,1447301.24
23,29-04-2011,1173307.4
23,6/5/2011,1359921.13
23,13-05-2011,1254914.87
23,20-05-2011,1337617.55
23,27-05-2011,1361945.18
23,3/6/2011,1562161.97
23,10/6/2011,1447028.06
23,17-06-2011,1470520.83
23,24-06-2011,1434036.18
23,1/7/2011,1492507.44
23,8/7/2011,1379488.05
23,15-07-2011,1360520.56
23,22-07-2011,1362144
23,29-07-2011,1319767.55
23,5/8/2011,1416344.68
23,12/8/2011,1380952.05
23,19-08-2011,1453416.53
23,26-08-2011,1637266.29
23,2/9/2011,1464295.69
23,9/9/2011,1423289.9
23,16-09-2011,1253329.17
23,23-09-2011,1289082.81
23,30-09-2011,1275597.85
23,7/10/2011,1463501.99
23,14-10-2011,1257778.34
23,21-10-2011,1441032.59
23,28-10-2011,1407191.96
23,4/11/2011,1428436.33
23,11/11/2011,1436940.78
23,18-11-2011,1345631.96
23,25-11-2011,2057059.53
23,2/12/2011,1552886.59
23,9/12/2011,1841173.6
23,16-12-2011,2173621.2
23,23-12-2011,2587953.32
23,30-12-2011,1213486.95
23,6/1/2012,1150662.55
23,13-01-2012,1031451.35
23,20-01-2012,1146992.13
23,27-01-2012,1037476.38
23,3/2/2012,1261872.67
23,10/2/2012,1358444.07
23,17-02-2012,1365546.69
23,24-02-2012,1272948.27
23,2/3/2012,1322852.2
23,9/3/2012,1292724.9
23,16-03-2012,1258364.31
23,23-03-2012,1288154.1
23,30-03-2012,1261964.96
23,6/4/2012,1604605.69
23,13-04-2012,1231752.54
23,20-04-2012,1287899.41
23,27-04-2012,1277758.76
23,4/5/2012,1317379.68
23,11/5/2012,1321914.34
23,18-05-2012,1332952.47
23,25-05-2012,1552934.64
23,1/6/2012,1476144.34
23,8/6/2012,1568048.54
23,15-06-2012,1543667.68
23,22-06-2012,1522042.57
23,29-06-2012,1451782.16
23,6/7/2012,1545370.16
23,13-07-2012,1384921.63
23,20-07-2012,1381339.23
23,27-07-2012,1322932.36
23,3/8/2012,1416926.31
23,10/8/2012,1436311.76
23,17-08-2012,1510131.45
23,24-08-2012,1702220.96
23,31-08-2012,1577468.78
23,7/9/2012,1427162.26
23,14-09-2012,1279041.64
23,21-09-2012,1338627.55
23,28-09-2012,1319035.06
23,5/10/2012,1464616.59
23,12/10/2012,1412925.25
23,19-10-2012,1363155.77
23,26-10-2012,1347454.59
24,5/2/2010,1388725.63
24,12/2/2010,1414107.1
24,19-02-2010,1385362.49
24,26-02-2010,1158722.74
24,5/3/2010,1412387.37
24,12/3/2010,1309340.16
24,19-03-2010,1222511.29
24,26-03-2010,1258311.56
24,2/4/2010,1478321.26
24,9/4/2010,1379579.63
24,16-04-2010,1268266.72
24,23-04-2010,1264117.01
24,30-04-2010,1259877.19
24,7/5/2010,1409705.03
24,14-05-2010,1346783.35
24,21-05-2010,1283482.85
24,28-05-2010,1473868.15
24,4/6/2010,1566668.91
24,11/6/2010,1375458.21
24,18-06-2010,1354168.18
24,25-06-2010,1399073.75
24,2/7/2010,1563387.94
24,9/7/2010,1665502.55
24,16-07-2010,1418697.05
24,23-07-2010,1333740.35
24,30-07-2010,1387517.63
24,6/8/2010,1442819.28
24,13-08-2010,1384243.75
24,20-08-2010,1375307.54
24,27-08-2010,1350059.35
24,3/9/2010,1366381.6
24,10/9/2010,1474498.59
24,17-09-2010,1273295.46
24,24-09-2010,1169413.27
24,1/10/2010,1215273.2
24,8/10/2010,1361944.94
24,15-10-2010,1300806.74
24,22-10-2010,1234875.33
24,29-10-2010,1244925.94
24,5/11/2010,1285358.01
24,12/11/2010,1312877.01
24,19-11-2010,1277150.6
24,26-11-2010,1779276.51
24,3/12/2010,1413302.7
24,10/12/2010,1593012.75
24,17-12-2010,1663525.77
24,24-12-2010,2386015.75
24,31-12-2010,1208600.05
24,7/1/2011,1178641.71
24,14-01-2011,1167740.2
24,21-01-2011,1107170.39
24,28-01-2011,1126921.34
24,4/2/2011,1225182.04
24,11/2/2011,1341240.62
24,18-02-2011,1360150.12
24,25-02-2011,1235121.33
24,4/3/2011,1346994.53
24,11/3/2011,1253218.7
24,18-03-2011,1168397.26
24,25-03-2011,1158693.12
24,1/4/2011,1163803.3
24,8/4/2011,1273670.32
24,15-04-2011,1245576.65
24,22-04-2011,1372484.9
24,29-04-2011,1197761.17
24,6/5/2011,1339630.35
24,13-05-2011,1311950.16
24,20-05-2011,1234281.7
24,27-05-2011,1311153.72
24,3/6/2011,1554837.62
24,10/6/2011,1373841.91
24,17-06-2011,1320359.23
24,24-06-2011,1304850.67
24,1/7/2011,1445596.61
24,8/7/2011,1567340.07
24,15-07-2011,1356938.95
24,22-07-2011,1357672.24
24,29-07-2011,1310973.06
24,5/8/2011,1417616.81
24,12/8/2011,1402818.01
24,19-08-2011,1352039.88
24,26-08-2011,1402372.09
24,2/9/2011,1196105.44
24,9/9/2011,1527455.19
24,16-09-2011,1227535.97
24,23-09-2011,1232376.49
24,30-09-2011,1246242.61
24,7/10/2011,1405914.39
24,14-10-2011,1333315.03
24,21-10-2011,1283563.43
24,28-10-2011,1307142.75
24,4/11/2011,1385860.38
24,11/11/2011,1425078.59
24,18-11-2011,1297535.69
24,25-11-2011,1761235.67
24,2/12/2011,1335647.1
24,9/12/2011,1529615.54
24,16-12-2011,1624994.43
24,23-12-2011,2168344.23
24,30-12-2011,1363973.16
24,6/1/2012,1251581.89
24,13-01-2012,1155594.2
24,20-01-2012,1151993.85
24,27-01-2012,1057290.41
24,3/2/2012,1249696.97
24,10/2/2012,1403460.87
24,17-02-2012,1326370.08
24,24-02-2012,1303233.15
24,2/3/2012,1213994.39
24,9/3/2012,1325835.7
24,16-03-2012,1239299.12
24,23-03-2012,1221723.94
24,30-03-2012,1230106.13
24,6/4/2012,1524734.29
24,13-04-2012,1285783.87
24,20-04-2012,1208654.4
24,27-04-2012,1194334.65
24,4/5/2012,1306551.71
24,11/5/2012,1355391.79
24,18-05-2012,1298809.8
24,25-05-2012,1407897.57
24,1/6/2012,1467722.19
24,8/6/2012,1406313.13
24,15-06-2012,1364445.98
24,22-06-2012,1434709.63
24,29-06-2012,1428869.9
24,6/7/2012,1645097.75
24,13-07-2012,1405475.78
24,20-07-2012,1394299
24,27-07-2012,1307339.14
24,3/8/2012,1440374.13
24,10/8/2012,1497054.81
24,17-08-2012,1397970.54
24,24-08-2012,1303726.54
24,31-08-2012,1344558.92
24,7/9/2012,1477134.75
24,14-09-2012,1242909.53
24,21-09-2012,1261158.47
24,28-09-2012,1259278.36
24,5/10/2012,1416720.54
24,12/10/2012,1416301.17
24,19-10-2012,1255414.84
24,26-10-2012,1307182.29
25,5/2/2010,677231.63
25,12/2/2010,583364.02
25,19-02-2010,676260.67
25,26-02-2010,628516.57
25,5/3/2010,665750.06
25,12/3/2010,660619.99
25,19-03-2010,659795.84
25,26-03-2010,696687.6
25,2/4/2010,822486.37
25,9/4/2010,712647.97
25,16-04-2010,715311.6
25,23-04-2010,694531.72
25,30-04-2010,706924.02
25,7/5/2010,724468.97
25,14-05-2010,698073.95
25,21-05-2010,704113.22
25,28-05-2010,792442.54
25,4/6/2010,764155.44
25,11/6/2010,737163.2
25,18-06-2010,780444.94
25,25-06-2010,737569.14
25,2/7/2010,759407.87
25,9/7/2010,719591.13
25,16-07-2010,726997.84
25,23-07-2010,665290.93
25,30-07-2010,682124.34
25,6/8/2010,699464.43
25,13-08-2010,686072.39
25,20-08-2010,724499.81
25,27-08-2010,711461.95
25,3/9/2010,685700.08
25,10/9/2010,655811.95
25,17-09-2010,628989.88
25,24-09-2010,607819.33
25,1/10/2010,658640.14
25,8/10/2010,674283.86
25,15-10-2010,616094.72
25,22-10-2010,661644.19
25,29-10-2010,674458.03
25,5/11/2010,696314.53
25,12/11/2010,713250.08
25,19-11-2010,718056.73
25,26-11-2010,1115240.61
25,3/12/2010,885572.96
25,10/12/2010,964729.18
25,17-12-2010,1047707.59
25,24-12-2010,1295391.19
25,31-12-2010,623092.54
25,7/1/2011,558794.63
25,14-01-2011,572360.83
25,21-01-2011,568093.57
25,28-01-2011,600448.69
25,4/2/2011,639830.45
25,11/2/2011,615666.78
25,18-02-2011,634637.03
25,25-02-2011,570816.34
25,4/3/2011,640912.18
25,11/3/2011,599828.39
25,18-03-2011,603393.64
25,25-03-2011,616324.24
25,1/4/2011,618377.79
25,8/4/2011,648606.13
25,15-04-2011,674562.45
25,22-04-2011,756588.42
25,29-04-2011,649245
25,6/5/2011,659446.55
25,13-05-2011,684783.15
25,20-05-2011,677971.33
25,27-05-2011,718373.94
25,3/6/2011,737551.74
25,10/6/2011,740259.63
25,17-06-2011,717373.43
25,24-06-2011,699270.1
25,1/7/2011,706206.86
25,8/7/2011,698529.64
25,15-07-2011,680510.23
25,22-07-2011,670854.96
25,29-07-2011,668390.82
25,5/8/2011,679706.01
25,12/8/2011,667130.48
25,19-08-2011,688958.75
25,26-08-2011,726422.55
25,2/9/2011,699779
25,9/9/2011,673248.48
25,16-09-2011,628720.46
25,23-09-2011,620885.93
25,30-09-2011,639160.24
25,7/10/2011,671522.87
25,14-10-2011,646915.47
25,21-10-2011,690675.5
25,28-10-2011,724443.97
25,4/11/2011,718393.61
25,11/11/2011,719235.07
25,18-11-2011,728525.6
25,25-11-2011,1116211.39
25,2/12/2011,878314.57
25,9/12/2011,916446.02
25,16-12-2011,997502.47
25,23-12-2011,1290532.97
25,30-12-2011,683665.37
25,6/1/2012,636419.12
25,13-01-2012,614764.31
25,20-01-2012,594744.89
25,27-01-2012,589554.29
25,3/2/2012,642776.4
25,10/2/2012,658984.38
25,17-02-2012,654088.02
25,24-02-2012,613501.05
25,2/3/2012,643155.89
25,9/3/2012,643711.53
25,16-03-2012,638204.27
25,23-03-2012,672831.78
25,30-03-2012,684348.92
25,6/4/2012,791356.9
25,13-04-2012,658691.56
25,20-04-2012,661566.48
25,27-04-2012,655157.32
25,4/5/2012,696421.72
25,11/5/2012,739866.16
25,18-05-2012,717207.19
25,25-05-2012,783371.02
25,1/6/2012,694765.95
25,8/6/2012,730254.19
25,15-06-2012,753860.89
25,22-06-2012,721601.9
25,29-06-2012,718890.81
25,6/7/2012,753385.55
25,13-07-2012,714093.95
25,20-07-2012,685676.58
25,27-07-2012,659109.53
25,3/8/2012,709724.6
25,10/8/2012,710496.97
25,17-08-2012,728467.72
25,24-08-2012,756527.64
25,31-08-2012,714828.73
25,7/9/2012,671482.9
25,14-09-2012,657241.63
25,21-09-2012,664745.2
25,28-09-2012,683300.84
25,5/10/2012,699536.73
25,12/10/2012,697317.41
25,19-10-2012,685531.85
25,26-10-2012,688940.94
26,5/2/2010,1034119.21
26,12/2/2010,1015684.09
26,19-02-2010,999348.55
26,26-02-2010,855385.01
26,5/3/2010,1005669.58
26,12/3/2010,963382.09
26,19-03-2010,903366.55
26,26-03-2010,893613
26,2/4/2010,1029849.2
26,9/4/2010,1022293.81
26,16-04-2010,905548.38
26,23-04-2010,881930.87
26,30-04-2010,904503.85
26,7/5/2010,1074479.73
26,14-05-2010,972663.59
26,21-05-2010,986765.01
26,28-05-2010,1069851.59
26,4/6/2010,1003202.66
26,11/6/2010,1073862.59
26,18-06-2010,1001286.67
26,25-06-2010,976242.09
26,2/7/2010,1078455.48
26,9/7/2010,1122356.53
26,16-07-2010,1028151.72
26,23-07-2010,971615.62
26,30-07-2010,1005324.28
26,6/8/2010,1125329.77
26,13-08-2010,1011938.29
26,20-08-2010,1007385.36
26,27-08-2010,977322.52
26,3/9/2010,1037549.71
26,10/9/2010,1042226.3
26,17-09-2010,923473.7
26,24-09-2010,868636.3
26,1/10/2010,923221.52
26,8/10/2010,1001069.52
26,15-10-2010,937956.89
26,22-10-2010,916522.66
26,29-10-2010,895069.88
26,5/11/2010,970224.51
26,12/11/2010,971193.01
26,19-11-2010,901972.7
26,26-11-2010,1286833.62
26,3/12/2010,1016143.64
26,10/12/2010,1149612.04
26,17-12-2010,1196813.33
26,24-12-2010,1573982.47
26,31-12-2010,877268.29
26,7/1/2011,938149.21
26,14-01-2011,812323.29
26,21-01-2011,809833.21
26,28-01-2011,817485.14
26,4/2/2011,911807.02
26,11/2/2011,1010711.08
26,18-02-2011,981978.02
26,25-02-2011,910298.44
26,4/3/2011,945643.17
26,11/3/2011,946614.55
26,18-03-2011,887426.12
26,25-03-2011,866566.54
26,1/4/2011,849231.61
26,8/4/2011,985229.81
26,15-04-2011,863266.12
26,22-04-2011,921700.61
26,29-04-2011,873450.29
26,6/5/2011,1024778.23
26,13-05-2011,941008.85
26,20-05-2011,938334.62
26,27-05-2011,996723.58
26,3/6/2011,1054454.4
26,10/6/2011,1094058.68
26,17-06-2011,981646.46
26,24-06-2011,997474.93
26,1/7/2011,1070119.09
26,8/7/2011,1133807.03
26,15-07-2011,1021534.7
26,22-07-2011,1017867.8
26,29-07-2011,1005360.5
26,5/8/2011,1107552.43
26,12/8/2011,1087644.5
26,19-08-2011,1021766.75
26,26-08-2011,1064617.62
26,2/9/2011,1040143.14
26,9/9/2011,1069710.97
26,16-09-2011,951569.84
26,23-09-2011,923644.6
26,30-09-2011,959339.51
26,7/10/2011,1130022.99
26,14-10-2011,987886.08
26,21-10-2011,974907.28
26,28-10-2011,972256.98
26,4/11/2011,988950.75
26,11/11/2011,1077640.13
26,18-11-2011,946091.79
26,25-11-2011,1282320.05
26,2/12/2011,1012498.49
26,9/12/2011,1148987.46
26,16-12-2011,1204807.83
26,23-12-2011,1515175.01
26,30-12-2011,972834.42
26,6/1/2012,971557.62
26,13-01-2012,836305.65
26,20-01-2012,838751.5
26,27-01-2012,820059.89
26,3/2/2012,939158.25
26,10/2/2012,1081005.64
26,17-02-2012,965788.76
26,24-02-2012,917924.47
26,2/3/2012,955641.74
26,9/3/2012,1028569.01
26,16-03-2012,919503.4
26,23-03-2012,874790.68
26,30-03-2012,922018.43
26,6/4/2012,1116829.23
26,13-04-2012,889670.29
26,20-04-2012,923600.02
26,27-04-2012,911969
26,4/5/2012,946573.29
26,11/5/2012,1062548.73
26,18-05-2012,978082.84
26,25-05-2012,1067310.74
26,1/6/2012,1015853.03
26,8/6/2012,1106176.83
26,15-06-2012,1029248.22
26,22-06-2012,1056282.91
26,29-06-2012,1051190.44
26,6/7/2012,1180470.8
26,13-07-2012,1063149.78
26,20-07-2012,1049625.9
26,27-07-2012,1031745.14
26,3/8/2012,1090915.09
26,10/8/2012,1121476.51
26,17-08-2012,1068292.56
26,24-08-2012,1022704.2
26,31-08-2012,1053495.51
26,7/9/2012,1081874.03
26,14-09-2012,986131.94
26,21-09-2012,961084.08
26,28-09-2012,964726.37
26,5/10/2012,1095504.26
26,12/10/2012,1044639.69
26,19-10-2012,975578.02
26,26-10-2012,958619.8
27,5/2/2010,1874289.79
27,12/2/2010,1745362.72
27,19-02-2010,1945070.33
27,26-02-2010,1390934.27
27,5/3/2010,1313729.72
27,12/3/2010,1925113.12
27,19-03-2010,1700627.97
27,26-03-2010,1836714.84
27,2/4/2010,2053952.97
27,9/4/2010,1955814.13
27,16-04-2010,1857500.96
27,23-04-2010,1850205.47
27,30-04-2010,1805885.04
27,7/5/2010,1939458.84
27,14-05-2010,1842465.78
27,21-05-2010,1836595.58
27,28-05-2010,1962468.67
27,4/6/2010,2073102.59
27,11/6/2010,1873812.93
27,18-06-2010,1887182.27
27,25-06-2010,1962625.01
27,2/7/2010,2024554.1
27,9/7/2010,2119163.01
27,16-07-2010,1880691.64
27,23-07-2010,1808250.71
27,30-07-2010,1816489.53
27,6/8/2010,1908036.68
27,13-08-2010,1864436.12
27,20-08-2010,1936878.46
27,27-08-2010,1870684.21
27,3/9/2010,1908110.9
27,10/9/2010,1913494.81
27,17-09-2010,1629978.46
27,24-09-2010,1597002.71
27,1/10/2010,1543532.83
27,8/10/2010,1707662.87
27,15-10-2010,1728388.2
27,22-10-2010,1693935.29
27,29-10-2010,1688955.49
27,5/11/2010,1686010.02
27,12/11/2010,1828010.25
27,19-11-2010,1704785.74
27,26-11-2010,2627910.75
27,3/12/2010,1884343.67
27,10/12/2010,2139733.68
27,17-12-2010,2350098.36
27,24-12-2010,3078162.08
27,31-12-2010,1440963
27,7/1/2011,1568159.48
27,14-01-2011,1532308.62
27,21-01-2011,1517029.9
27,28-01-2011,1421111.55
27,4/2/2011,1628100.79
27,11/2/2011,1636224.77
27,18-02-2011,1709365.19
27,25-02-2011,1688935.71
27,4/3/2011,1656130.67
27,11/3/2011,1613259.77
27,18-03-2011,1624539.21
27,25-03-2011,1554651.08
27,1/4/2011,1628868.28
27,8/4/2011,1689844.18
27,15-04-2011,1727175.61
27,22-04-2011,1921655.48
27,29-04-2011,1642074.64
27,6/5/2011,1757041.96
27,13-05-2011,1763545.32
27,20-05-2011,1725268.56
27,27-05-2011,1820723.17
27,3/6/2011,2053708.01
27,10/6/2011,1817914.71
27,17-06-2011,1814740.09
27,24-06-2011,1811455.15
27,1/7/2011,1949983.93
27,8/7/2011,2000055.27
27,15-07-2011,1762155.79
27,22-07-2011,1754879.45
27,29-07-2011,1744879.06
27,5/8/2011,1747289.53
27,12/8/2011,1758437.96
27,19-08-2011,1781905.24
27,26-08-2011,2034400.78
27,2/9/2011,1511717.53
27,9/9/2011,1911470.84
27,16-09-2011,1613773.9
27,23-09-2011,1606208.68
27,30-09-2011,1599626.26
27,7/10/2011,1672339.27
27,14-10-2011,1682652.51
27,21-10-2011,1689591.44
27,28-10-2011,1710372.4
27,4/11/2011,1621109.3
27,11/11/2011,1800728.07
27,18-11-2011,1723739.44
27,25-11-2011,2504400.71
27,2/12/2011,1806924.74
27,9/12/2011,2014665.98
27,16-12-2011,2205919.86
27,23-12-2011,2739019.75
27,30-12-2011,1650604.6
27,6/1/2012,1535287.4
27,13-01-2012,1492399.13
27,20-01-2012,1542131.05
27,27-01-2012,1263534.86
27,3/2/2012,1564246.02
27,10/2/2012,1651605.35
27,17-02-2012,1606221.56
27,24-02-2012,1648602.39
27,2/3/2012,1509323.09
27,9/3/2012,1607343.41
27,16-03-2012,1635984.07
27,23-03-2012,1620839.34
27,30-03-2012,1615494.14
27,6/4/2012,1899013.34
27,13-04-2012,1650405.21
27,20-04-2012,1639999.47
27,27-04-2012,1565498.84
27,4/5/2012,1669388.45
27,11/5/2012,1674306.31
27,18-05-2012,1707158.82
27,25-05-2012,1818906.73
27,1/6/2012,1900638.6
27,8/6/2012,1764756.31
27,15-06-2012,1773500.56
